s_variance_m_s,noise_per_ms,c_variance_rad,cog_rad,eph_y,eph_x,evh,eph,epv_x,timestamp,epv_y,epv,alt_ellipsoid_y,alt_y,vel_m_s,lat_y,evv,lat_x,x,lon_y,vel_d_m_s,alt_ellipsoid_x,lon_x,vel_n_m_s,y,vel_e_m_s,hdop,q[0],heading_y,satellites_used,q[3],vx,vdop,vy,alt_x,z,q[1],dist_bottom,q[2],vz,z_deriv,terrain_alt,az,ay,ax,jamming_indicator,ref_lon,fix_type,ref_alt,source,snr,gps_error_ratio
0.3231428571,102.0,2.017399314,0.0,1.978714386,2.72068825,0.15880908,0.52202935,3.92777495,267301162,2.9572858,0.38423924,86607.42857,49510.85714,0.06400000286,362048110.7,0.082204725,36.2048114,0.65731323,1382529191,0.1168571481,86.909815,138.2529187,0.03371428571,0.591301485,-0.05328571657,0.84,-0.37979376,-2.3597434,11.0,0.92331105,0.112964355,1.3,0.236878355,51.86196225,-0.16368653,-0.055984806,0.660849275,-0.010915798,0.168405335,0.009646573,0.0,0.16031085,-1.80506635,3.41439315,28.28571429,138.2529121,3.0,51.69883,0,0.007675438596238747,1.358604993076709
1.112965586,155.5862069,0.63776844,0.5637204,5.427552069,2.66448828,0.35615537,1.4781647,4.38085098,522145548,9.060345138,0.493538485,96650.17241,59553.86207,0.5181379586,362048547.4,0.12530553,36.20484835,6.6899733,1382529634,-0.4524827893,87.874254,138.2529688,0.3408965517,4.6966687,0.3015517448,0.78,-0.30669287,-2.51643725,12.0,0.950465,-0.226894315,1.3199999,1.0389456,44.843462,-0.5905019,-0.050537795,0.86900165,-0.0013354421,-0.29045579,-0.049238686,0.0,1.4652024,-3.740561,-1.84952935,24.65517241,138.2529164,3.0,44.252674,2,0.005548115553865598,2.995034318347028
0.2920714286,100.0,0.6631503196,2.734358,1.354107243,2.247369883,0.1441742375,0.406185785,4.370516667,490798307,2.151,0.3904712125,85476.10714,48380.10714,0.02342857143,362048121.0,0.09740914,36.20481206,2.66357985,1382529181,-0.01139285818,85.421805,138.2529178,0.02342857143,0.1287894425,0.004892857529,0.71,-0.31390736,-2.5032259,14.0,0.9494432,-0.001519081475,1.2099999,-0.01393776725,44.19633217,0.05639694,-0.0031560343,0.222102815,0.00315575,0.01693150025,-0.00742313865,0.0,-0.68633385,4.34966035,-1.95306465,35.07142857,138.2529164,3.0,44.252674,0,0.007403490216894802,1.0402451499545566
0.75900006,102.0,0.771235,1.9975964,1.6450001,2.2643946,0.18594348,0.48934047,4.373849214,378824022,2.4840002,0.42615796,86392.0,49296.0,0.56600004,362048022.0,0.120485785,36.2048043,1.80405755,1382529219,-0.089,86.11429714,138.2529219,-0.565,0.495141965,0.014,0.71,-0.314997555,-2.50126365,14.0,0.949086845,-0.0256187815,1.2099999,-0.0067919989,44.46790143,-0.21565649,-0.001731541,0.46838978,-0.0026533113,-0.02422133,0.00154268625,0.0,-0.1905726,0.1609663,3.5013562,17.0,138.2529164,3.0,44.252674,0,0.008403361344537815,1.14826077635626
0.4376896683,101.6551724,0.6420135114,5.739625,2.42137931,2.7458624,0.2125430833,0.6438796867,3.929613067,305349209,3.214482759,0.40220778,85778.37931,48682.03448,0.1408275931,362048201.0,0.08858889833,36.20482234,1.8736375,1382529224,-0.3125517345,85.06792,138.2529198,-0.02727586272,0.6941897867,0.1371724207,0.84,-0.37136525,-2.3805037,11.0,0.92835313,-0.1242837033,1.3,0.09995705333,51.71227667,-0.01260403433,0.014332689,0.5097667967,-0.0065646344,0.1482676433,-0.07830090033,0.0,-0.9292947,-1.5199195,-5.965358467,26.93103448,138.2529121,3.0,51.69883,0,0.007776883884079621,1.6008633316342114
0.928866728,145.4333333,0.7500519417,2.8430917,5.504700173,2.64785738,0.3463174833,1.444626833,4.3797114,551247978,8.833266667,0.4838429967,88916.73333,51820.73333,0.2541666823,362047934.8,0.13629985,36.20479934,1.255408333,1382529152,-0.0183333338,88.096521,138.2529177,-0.1430333333,0.1263296133,0.1161000113,0.71,-0.2646176,-2.6057146,14.0,0.964232,-0.3231483533,1.2099999,0.3242392767,44.4881184,-0.23740065,-0.015303556,0.25464487,0.00013405998,-0.4282151567,-0.3922542233,44.23209,-0.03299372967,0.05180958767,-0.01528766967,12.13333333,138.2529164,3.0,44.252674,2,0.006346519993014846,2.985734717362708
0.748838729,102.0,0.7712433323,1.9975964,1.729677519,2.271855667,0.1999495267,0.5206196467,4.375023067,379496273,2.605935548,0.4378574867,86557.96774,49461.29032,0.318064529,362048032.8,0.1253247307,36.20480305,1.6595306,1382529229,-0.09916129032,86.124564,138.2529223,-0.06574193548,0.5328128333,0.07429032935,0.71,-0.31073058,-2.508689867,14.0,0.9494708,-0.09909451,1.2099999,0.02979160853,44.45241933,-0.1993423433,-0.02148366,0.45207564,0.038602777,-0.01572979567,0.008812230133,0.0,0.3935532333,-0.5146184,4.094684933,15.64516129,138.2529164,3.0,44.252674,0,0.008500137099008775,1.1890162039337353
0.292724139,101.0,0.7716007759,1.9975964,1.552586307,2.252914986,0.140439095,0.43214304,4.370242986,437845270,2.350689655,0.3864878975,85534.31034,48438.31034,0.01468965614,362048131.0,0.09652969125,36.20481382,2.86281535,1382529232,0.06872414172,85.75084429,138.2529235,-0.007896551738,0.642197575,0.01148275862,0.71,-0.31595895,-2.498533,14.0,0.9486814,0.1310502725,1.2099999,0.0419676135,44.58605657,-0.3346667875,0.012948592,0.6131665125,-0.0024534676,0.01589312675,0.00961901625,0.0,-0.479927254,-5.40891085,0.46701345,26.79310345,138.2529164,3.0,44.252674,0,0.007825148407881474,1.1181282591132107
0.2801481481,100.0,0.6628680815,2.734358,1.494777878,2.252783333,0.1485067875,0.439209905,4.370750667,444798788,2.305777785,0.3940732125,85393.62963,48297.59259,0.03914815104,362048124.8,0.09954101,36.20481245,2.707544,1382529217,-0.08070370367,85.72854833,138.2529216,-0.01837037133,0.46860428,0.03307407407,0.71,-0.3242694,-2.483380475,14.0,0.94405955,-0.02876649875,1.2099999,0.04453191325,44.6747,-0.421601355,-0.021054484,0.7001011375,-0.056193598,-0.1376760325,-0.0530841705,0.0,1.16567505,-3.82988405,0.653296075,42.18518519,138.2529164,3.0,44.252674,0,0.007033081531410705,1.1145388498082702
0.2306666722,100.0,0.6628812489,2.734358,1.4610001,2.25068514,0.13826704,0.41839632,4.3704102,447293252,2.276444644,0.3891767,85284.11111,48187.55556,0.03055555711,362048137.9,0.09666858,36.20481288,2.758231,1382529210,0.006666667111,85.6638944,138.2529222,-0.01277777851,0.51642734,0.02033333333,0.71,-0.31863966,-2.4929302,14.0,0.9478531,-0.0007538593,1.2099999,-0.006865182,44.7044128,-0.4502036,0.000700388125,0.7287034,-0.006447594,0.04348149,0.04101322,0.0,1.3851829,12.568152,-7.0405746,38.0,138.2529164,3.0,44.252674,0,0.007246376811594203,1.0750805996350759
0.3586206959,103.0,0.4772155397,1.4001862,1.457206917,2.2511521,0.1445116533,0.4231627067,4.3713895,369642892,2.258551724,0.3991540767,85970.44828,48874.44828,0.07879310821,362048044.2,0.10278298,36.20480531,1.9117022,1382529203,-0.0778965549,85.77504167,138.2529194,-0.04562068924,0.2624235167,0.04737931034,0.7337931034,-0.31050634,-2.5095475,13.20689655,0.9505218,-0.086173216,1.297241279,-0.07571760933,44.31477,-0.06001230067,-0.009690941,0.3127455867,-0.00059871265,-0.02585036167,0.0102764932,0.0,1.53254849,-3.965970767,-3.037794913,20.37931034,138.2529164,3.0,44.252674,0,0.008105086640898465,1.0601487781322214
1.900777922,135.0,0.6646417611,0.07176183,4.0618891,2.79036296,0.2914267867,0.8084439533,3.93045298,379248253,3.151889089,0.4102715933,86864.44444,49768.0,0.6425555822,362048824.0,0.09384161333,36.20484133,3.9804658,1382529143,-0.6208889056,85.3673492,138.2529157,0.1666666667,0.31682332,0.4860000333,1.729999944,-0.37768373,-2.367375267,5.555555556,0.9239747,0.4368681533,2.073333233,0.3112691667,51.9078866,-0.209734,-0.050543044,0.7068967667,-0.032730993,0.01242465733,0.010466009,0.0,-0.3767648,4.086025867,-4.627048167,24.66666667,138.2529121,3.0,51.69883,1,0.006263048016570709,1.970509210246119
0.4353225806,101.0,0.6419808242,5.739625,2.223290439,2.7292657,0.15706094,0.5660275,3.92839815,303144615,3.096387181,0.3888773,84755.03226,47659.03226,0.1456451613,362048233.5,0.0824356,36.20482463,2.128685,1382529174,-0.3255806452,84.812925,138.2529161,0.05987097252,0.36061293,0.1328387223,0.84,-0.37146867,-2.3808062,11.0,0.92844505,-0.026387222,1.3,0.02564998,51.5825275,0.115456,-0.00074787965,0.38170677,0.00040397517,0.2246187,-0.01915624,0.0,-0.31695306,10.830789,-10.943782,20.19354839,138.2529121,3.0,51.69883,0,0.008251264306429966,1.4555426608855802
0.2727692508,100.0,0.6631223446,2.734358,1.405692408,2.250129533,0.14298493,0.41532668,4.371079567,485899471,2.2016154,0.3942167,85390.0,48293.07692,0.01700000095,362048114.9,0.098604396,36.20481244,2.713725,1382529177,-0.07561539385,85.37578833,138.2529188,-0.01692307785,0.21632127,-0.0006923076923,0.71,-0.31449336,-2.501278,14.0,0.9485931,-0.009195436,1.2099999,0.14633042,44.188756,0.06398362,0.011850245,0.21451613,-0.033535663,0.0011266634,-0.013771044,0.0,0.88917357,-0.47149435,-2.4498441,30.23076923,138.2529164,3.0,44.252674,0,0.007678676904947896,1.0535491773940577
0.3737500218,109.0,0.6420327143,5.739625,2.32775,2.736335467,0.16583224,0.6007247933,3.928903567,307903702,3.136178571,0.3957619467,85363.64286,48267.46429,0.05478571429,362048196.8,0.08511828667,36.20482231,1.868331267,1382529208,0.03225000071,85.26701333,138.2529195,0.052964289,0.6620752333,-0.01439285714,0.84,-0.37240604,-2.3786811,11.0,0.92786986,-0.07520909667,1.3,0.08052480067,51.829956,-0.1319709133,-0.012518879,0.6291337067,-0.014650013,0.1069640567,-0.04170192667,0.0,1.2180244,3.9828677,1.73692888,18.42857143,138.2529121,3.0,51.69883,0,0.007847533632199019,1.5178942753568176
1.090258065,157.0,0.7497660565,2.8430917,5.462967742,2.6621115,0.34665692,1.4841624,4.380188,536391886,9.023129032,0.4872749,85341.48387,48245.48387,0.6413548552,362048238.4,0.12241345,36.2048354,5.2591577,1382529021,0.5922903406,87.57181,138.2529029,-0.6033548497,-1.214002,-0.2170967877,0.71,-0.28760967,-2.5307906,14.0,0.9457382,0.13187973,1.2099999,-0.54981375,43.578156,0.6745176,0.13223301,0.11323458,-0.0731982075,-0.023692792,-0.030434722,0.0,0.8908078,4.4606247,-7.602055,16.74193548,138.2529164,3.0,44.252674,2,0.00575566282968635,3.045842090368291
0.261,104.0,1.7635502,0.0,1.1850001,2.2418336,0.14142582,0.37254739,4.370709,347831036,1.889,0.392004355,86179.0,49083.0,0.060000002,362048075.0,0.105706985,36.20480774,2.18654925,1382529195,0.004,86.38460286,138.2529179,-0.060000002,0.136035575,-0.002,0.71,-0.317094505,-2.49643635,14.0,0.94740814,-0.004476778,1.2099999,-0.01875976425,44.645362,-0.393612015,0.014523609,0.64634528,-0.039516535,-0.00961696425,-0.0182201845,0.0,0.2021029,-0.0093518,0.76611495,26.0,138.2529164,3.0,44.252674,0,0.007692307692307693,0.9503654366288863
0.4485806626,102.0,0.7712736061,1.9975964,1.874354939,2.283056867,0.1797007333,0.5634914667,4.3762068,382695741,2.760645335,0.4481786667,86515.29032,49418.41935,0.2362258239,362048036.5,0.11922494,36.20480384,1.758478567,1382529241,0.2357419354,86.02645333,138.252924,-0.2075806613,0.6820419667,-0.02248387313,0.71,-0.30320543,-2.504826067,14.0,0.94445765,-0.285212,1.2099999,0.21168422,44.13450467,0.118739009,0.1100316,0.13399428,-0.0629236,0.08923868333,0.1572079267,0.0,2.550574867,1.254393367,-5.67203,13.03225806,138.2529164,3.0,44.252674,0,0.00869321368514219,1.2572920323251076
0.3176551924,100.0,0.6425115703,5.739625,1.585103479,2.7058103,0.14193833,0.4326287,3.9262474,375044251,2.355275931,0.36760825,85425.10345,48328.41379,0.06403448276,362048209.3,0.07800438,36.20482057,1.6760123,1382529153,-0.01210344928,85.22504,138.2529156,0.03727586176,0.31300837,0.02417241555,0.84,-0.3806161,-2.3601027,11.0,0.92472855,-0.036144517,1.3,0.0048528817,51.936222,-0.2373934,0.0023980928,0.73455614,-0.00163771905,0.09733382,-0.018999362,0.0,-1.3280479,-0.69118184,2.1778371,26.89655172,138.2529121,3.0,51.69883,0,0.007880434782865667,1.1768742948505644
0.2830370511,101.0,0.6422618037,5.739625,2.087148207,2.7216644,0.1454359,0.5226992,3.9268358,335443118,2.802074133,0.37384257,84924.48148,47827.48148,0.03233333333,362048193.2,0.079670675,36.20482095,1.7179157,1382529126,-0.07777778059,84.73926,138.2529134,-0.02803703833,0.11629516,0.015000001,0.84,-0.365784725,-2.3920019,11.0,0.930509,-0.017454745,1.3,0.014738645,51.959423,-0.26059237,0.0175383975,0.75775516,0.00662487535,0.12263218,0.0041533746,0.0,-2.811315,-1.4404212,-3.2249966,31.07407407,138.2529121,3.0,51.69883,0,0.007571508693447243,1.3981799879023944
0.9648710119,157.0,0.7498195452,2.8430917,5.615483977,2.6646583,0.3451846,1.4887254,4.3806424,539191156,9.326290677,0.49134368,83359.54839,46263.19355,0.1321290358,362048222.5,0.12293438,36.20482785,4.4197254,1382529005,0.4643226077,87.28265,138.252898,-0.1247741971,-1.6495918,0.006709677419,0.71,-0.29926836,-2.5278997,14.0,0.95046565,-0.17159253,1.2099999,-0.22843021,43.567574,0.68510175,0.045232756,0.109634936,-0.07029553,0.049925655,0.028810795,0.0,0.70177287,-8.415934,2.9292176,25.4516129,138.2529164,3.0,44.252674,2,0.005480905233477385,3.029906480124055
0.273952381,100.0,0.6423153952,5.739625,1.889381052,2.71422,0.14358617,0.48243988,3.9265113,344251229,2.656047714,0.37041607,85086.90476,47990.90476,0.01880952529,362048186.6,0.078850284,36.20481926,1.5303189,1382529123,-0.005380952381,84.88736,138.2529127,0.006238095667,0.05493695,-0.008666666857,0.84,-0.3746778,-2.3734717,11.0,0.92714566,-0.003344019,1.3,-0.023597995,51.912296,-0.21346647,0.004125662,0.7106292,-0.0006778884,0.09792841,-0.030544138,0.0,-0.13002913,-8.213748,8.35699,26.0952381,138.2529121,3.0,51.69883,0,0.007930513594866672,1.3024269708384952
0.3072592593,101.0,0.6422472504,5.739625,2.163592711,2.72429625,0.14979777,0.54360783,3.9271207,333143603,2.865407567,0.37801704,84678.11111,47581.7037,0.03640740859,362048205.6,0.08058748,36.2048211,1.7345611,1382529121,-0.05414815052,84.654485,138.2529132,0.007185185778,0.098288506,0.02225925985,0.84,-0.374961535,-2.3733506,11.0,0.92703927,-0.0005927549,1.3,-0.023759738,51.9032375,-0.20455644,0.00025559988,0.70171916,-0.00124701805,0.10804393,-0.040160943,0.0,-0.8175504,-4.531825,2.0263507,24.51851852,138.2529121,3.0,51.69883,0,0.007966951903122256,1.4380511259492428
0.572774209,102.0,0.6735652032,1.402869003,1.573774219,2.25825215,0.16699424,0.45715758,4.3727429,378091504,2.3971936,0.41410172,86254.74194,49158.74194,0.2388064619,362048046.5,0.11394805,36.20480497,1.878264,1382529218,0.08609677419,86.1208525,138.252922,-0.1858709677,0.50216305,-0.08022581016,0.71,-0.31666805,-2.4972816,14.0,0.94851755,-0.04660496,1.2099999,0.089291915,44.485934,-0.23371269,0.0047821752,0.48644596,-0.00344719135,-0.011449449,-0.008634746,0.0,2.888791,4.131022,0.36160848,19.22580645,138.2529164,3.0,44.252674,0,0.008249068653648871,1.1039741153453795
0.3801818273,102.0,2.017389773,0.0,2.005091,2.72314924,0.25036928,0.5329273667,3.92774388,263246835,2.989363682,0.38344754,86378.63636,49281.63636,0.112636375,362048108.7,0.08379565667,36.20481248,0.7771782167,1382529171,-0.03318182364,86.8159188,138.2529154,0.1100909145,0.2986606667,0.01945454545,0.84,-0.3966153,-2.317745067,11.0,0.9140079,-0.18364978,1.3,-0.1112201893,51.619276,0.07653347533,0.08167909,0.4206292833,-0.024785655,-0.2298785267,-0.3089670167,51.201668,-0.2180946333,-5.5605115,1.345802913,17.27272727,138.2529121,3.0,51.69883,0,0.008384146341655125,1.3898312314117336
0.3782857314,100.0,0.6628586857,2.734358,1.529857243,2.25466674,0.1579497,0.4416702,4.3710978,443249120,2.343143057,0.39601667,85558.0,48461.57143,0.1027142914,362048119.0,0.10148254,36.20481176,2.62444935,1382529221,-0.03242857443,85.7130952,138.2529236,0.09228571429,0.65165307,0.01328571543,0.71,-0.3217727,-2.48680555,14.0,0.9468062,-0.3653291,1.2099999,0.429237025,44.624468,-0.37293928,-0.0017367045,0.65143904,-0.00417313,-0.141831165,-0.0830238225,0.0,-0.99882245,5.4109247,-0.31142795,21.57142857,138.2529164,3.0,44.252674,0,0.008225616921365754,1.1152818390195545
0.3388387097,103.0,0.4772427916,1.4001862,1.507064616,2.257536429,0.1658853533,0.4575404,4.372657957,371942540,2.355290335,0.4134919533,86107.29032,49011.29032,0.04319355013,362048033.6,0.1107547,36.20480371,1.733950667,1382529210,-0.08722580645,85.882635,138.2529197,0.02290322581,0.2935349167,0.03532258065,0.71,-0.3254555,-2.4772048,14.0,0.9447105,-0.2501910433,1.2099999,-0.1734222133,44.36689257,-0.1140297333,-0.038657434,0.3667630167,-0.010315593,0.03622757533,0.02985952667,0.0,0.68328756,1.437974533,3.155047867,23.74193548,138.2529164,3.0,44.252674,0,0.007890048358601884,1.1065279417131526
0.25758067,100.0,0.6631853335,2.734358,1.31764521,2.245494867,0.1393014267,0.39261478,4.370169133,497296733,2.13416149,0.3857798933,85464.64516,48368.64516,0.02019354939,362048112.6,0.09623310333,36.20481164,2.617059,1382529183,0.005419354839,85.50061667,138.2529184,0.01867742035,0.1827697967,0.0001935483871,0.71,-0.32050756,-2.489017467,14.0,0.9472363,-0.007943111467,1.2099999,-0.03033442033,44.25436233,-0.002589718333,-0.0031772687,0.2810894733,-0.0028592602,-0.06642821333,-0.04873222133,0.0,-0.3561167467,-7.908815767,4.596053,58.4516129,138.2529164,3.0,44.252674,0,0.006311074918695259,1.0177170630680974
0.7185556244,104.1111111,0.6418127333,5.739625,2.249222278,2.72984908,0.1675141633,0.56589798,3.92869766,285247938,3.181000156,0.39322133,85143.33333,48046.77778,0.2174444624,362048191.0,0.08506514667,36.20481608,1.1756577,1382529175,-0.03211111133,85.863352,138.2529182,0.1335555611,0.5443174933,-0.1363333333,0.8566666667,-0.3696478,-2.3837664,10.44444444,0.92911845,-0.059514226,1.316666611,-0.1025325093,51.7173996,-0.01891756467,-0.004396214,0.5160803333,-0.008955516,0.2146524767,0.06285731533,0.0,-0.6078096467,-0.9884233667,3.093236533,23.44444444,138.2529121,3.0,51.69883,0,0.007839721255311464,1.4391334773217923
0.94500005,155.0,0.7501111,2.8430917,5.243,2.6169553,0.3345418733,1.403899733,4.3824625,554897006,8.479,0.5140377733,90845.0,53749.0,0.37100002,362047901.0,0.1610480833,36.20479563,0.6853733667,1382529208,-0.379,88.41422,138.2529225,-0.344,0.52231472,0.13700001,0.71,-0.31512198,-2.4978887,14.0,0.9489068,-0.1290569067,1.2099999,0.1944546767,44.48944,-0.4244012667,-0.016519433,0.1261765,0.0010630275,-0.3921003167,-0.30335786,44.404495,0.0208380235,0.02331080233,-0.002736788133,22.0,138.2529164,3.0,44.252674,2,0.005649717514124294,2.7311217305827515
0.9253793652,146.0,0.7500695548,2.8430917,5.393483207,2.63607284,0.3481016567,1.429841,4.38036364,552342694,8.678310828,0.4886017867,89634.86207,52538.37931,0.5781034824,362047921.2,0.14715716,36.20479695,0.9816007,1382529187,-0.2929310371,88.091144,138.2529168,-0.1673793103,0.031547347,0.425,0.71,-0.26757628,-2.599503433,14.0,0.9634102,-0.2792468933,1.2099999,0.2119046833,44.3900884,-0.1363427667,-0.015565078,0.23658239,0.0012635621,-0.3411276167,-0.01106957573,44.1519312,-0.017398473,-0.0001880303333,0.002028956067,12.44827586,138.2529164,3.0,44.252674,2,0.006311207834685239,2.926393310301008
0.924733396,145.3666667,0.7500508583,2.8430917,5.512900147,2.6485033,0.35124785,1.4596127,4.379538,551192992,8.845533333,0.48139927,88908.46667,51812.46667,0.2618333497,362047935.6,0.13546357,36.20479967,1.2866648,1382529153,-0.0076666666,88.088875,138.2529177,-0.1405666667,0.11228482,0.1407000127,0.71,-0.263683065,-2.607096,14.0,0.96448817,-0.3195677,1.2099999,0.32392943,44.482944,-0.23027015,-0.015288905,0.24751437,0.00014481598,-0.42900833,-0.41497087,44.23543,-0.028647335,0.038213883,-0.021858817,12.26666667,138.2529164,3.0,44.252674,2,0.006343835904635606,3.032021008257865
1.03572,109.0,0.6420676608,5.739625,2.345080072,2.7297033,0.16651716,0.565385515,3.92802676,311997939,3.096960228,0.38642235,85015.56,47919.56,0.33036003,362048176.6,0.084007955,36.20482034,1.65085005,1382529192,-0.02188000216,85.242968,138.2529187,0.0540800016,0.595350325,0.1542800028,0.84,-0.37459046,-2.37324405,11.0,0.9271887,-0.20097192,1.3,-0.19131639,51.8492726,-0.15092283,0.001361698,0.6480856,0.0011139192,0.101888985,-0.0092997616,0.0,1.5655494,-2.42638905,-2.7126433,30.16,138.2529121,3.0,51.69883,0,0.007185972980741593,1.4631284008287821
0.34075,102.0,2.017383225,0.0,2.007625013,2.7181082,0.16435568,0.50385493,3.9268992,260852255,2.977875,0.37450552,86229.0,49133.0,0.08700000513,362048114.1,0.080583826,36.20481183,0.70399475,1382529163,0.06700000313,86.614716,138.2529153,0.005750001375,0.29142717,-0.026500001,0.84,-0.32683837,-2.4751978,11.0,0.94488066,-0.009782113,1.3,-0.0016358991,51.295372,0.40345648,0.015606586,0.1,-0.0115577765,0.06843389,0.009632271,51.2028,-1.0874108,1.4066827,-2.9829328,37.625,138.2529121,3.0,51.69883,0,0.007162041181736795,1.3453871921567406
0.5807241745,100.0,0.6629727069,2.734358,1.427482859,2.24980295,0.1497918,0.4156148,4.3707845,461690075,2.260172414,0.39337674,85242.75862,48146.75862,0.2208275862,362048123.2,0.09921307,36.20481318,2.7897367,1382529169,0.07220689655,85.144815,138.2529184,-0.1987931117,0.17674115,-0.09465517241,0.71,-0.31910878,-2.491849,14.0,0.947631,4.02e-05,1.2099999,-0.04151802,44.3823715,-0.12985905,-0.00045177848,0.4083588,-0.012533448,-0.091045596,0.0044556325,0.0,0.98553884,-3.5245798,6.0453258,23.34482759,138.2529164,3.0,44.252674,0,0.0081073525298038,1.056531202124457
0.4299355194,105.0,1.763524703,0.0,1.123451613,2.241570633,0.2267017533,0.3720829067,4.371230433,337347631,1.797903274,0.3984560933,86234.35484,49137.83871,0.02641935484,362048061.9,0.1081702733,36.20480662,2.060860533,1382529196,0.057000004,86.60453183,138.2529199,0.01551612955,0.3136859233,-0.01867741935,0.71,-0.32923153,-2.4700802,14.0,0.9441685,0.07528985667,1.2099999,-0.0095504098,44.57378333,-0.3199400267,0.012249802,0.5726733,-0.0015736528,0.63565858,0.80491245,43.99994,1.095634467,4.211456,-4.232101267,32.12903226,138.2529164,3.0,44.252674,0,0.0072924017877117045,0.9338115615660985
0.3054074074,100.0,0.6424029107,5.739625,1.809555641,2.712552283,0.1464384175,0.4749518125,3.926548883,356848445,2.588444444,0.37121296,85188.74074,48092.74074,0.03640740741,362048205.3,0.078824385,36.20481979,1.5883033,1382529143,-0.1044074074,85.17824833,138.2529137,-0.02096296296,0.1420535825,-0.02774074074,0.84,-0.3786915,-2.36498365,11.0,0.92549276,-0.134704385,1.3,0.02100965248,51.97376833,-0.27435038,-0.0027729117,0.77151313,0.0069470056,0.1473847675,-0.01007201188,0.0,-1.483297675,-2.993256675,0.5720327875,14.18518519,138.2529121,3.0,51.69883,0,0.00875770353514807,1.2794591344547885
0.2562903426,100.0,0.6424949845,5.739625,1.581612903,2.7061209,0.14424927,0.4395404433,3.9262064,372299896,2.343451613,0.3678758433,85303.09677,48207.09677,0.02164516129,362048204.0,0.07808549167,36.2048205,1.667774233,1382529161,0.01487096774,85.17360333,138.2529155,0.01480645161,0.3054733067,-0.003838709935,0.84,-0.37347853,-2.3760882,11.0,0.9271685,-0.11159929,1.3,0.1052861733,51.93001,-0.2298373567,0.011112255,0.72700012,-0.027366556,0.1302800073,0.003191359533,0.0,1.395858,1.218876667,0.5629031,16.09677419,138.2529121,3.0,51.69883,0,0.00861350375130522,1.194806485136775
1.215821489,120.8928571,0.4903654104,2.7647352,2.202714364,2.281571,0.20841764,0.56697935,4.374735,506199546,2.654285793,0.43553695,87506.17857,50409.78571,0.8971428571,362048067.9,0.11272145,36.20481605,3.1077,1382529167,-0.9693929296,85.600266,138.252922,-0.8639286321,0.49984667,0.1481428596,1.27,-0.30961043,-2.5119977,5.0,0.9508261,0.14581117,1.9,0.12515825,44.165573,0.08710215,0.008115598,0.1913976,0.0023186777,-0.006186118,-0.01477685,0.0,-1.5507331,7.6086125,-1.0036174,35.46428571,138.2529164,3.0,44.252674,2,0.006395614437743767,1.3017939120894335
0.3123846235,109.8846154,0.64227815,5.739625,2.019538462,2.71903268,0.1478883233,0.5129931333,3.92675146,337947586,2.752423277,0.37328917,85050.07692,47954.07692,0.02896153846,362048189.5,0.08007271333,36.20482013,1.626540667,1382529127,0.08746154285,84.8028608,138.2529137,0.0003846153846,0.1466794733,-0.02896153846,0.84,-0.36935505,-2.3843932,11.0,0.9284991,0.03784646333,1.3,0.07707367733,51.9723556,-0.27263824,-0.0053977077,0.769801,0.03791078,0.07687572667,0.001252985,0.0,-1.4112085,-5.563986167,3.185007,28.11538462,138.2529121,3.0,51.69883,0,0.007246376810544002,1.374251316479393
1.10072419,153.6896552,0.63777254,0.5637204,5.438414052,2.666536,0.3553974333,1.477102533,4.380731867,522295511,9.072759103,0.4918861267,96391.37931,59294.89655,0.422103469,362048546.6,0.1250722233,36.20484942,6.810717333,1382529636,-0.3738620945,87.90308333,138.2529702,0.2241724138,4.834791533,0.2374138086,0.78,-0.30053955,-2.530328067,12.0,0.9517573,-0.009717044333,1.3199999,0.9272421233,44.854945,-0.6013646,-0.03117424,0.8798643733,0.05349905,-0.3002253933,-0.062307216,0.0,-0.6924607233,-7.029732983,2.396422667,27.24137931,138.2529164,3.0,44.252674,2,0.005526967790286582,3.0029359496469006
0.3539545591,102.0,0.6418905955,5.739625,2.211954714,2.73178,0.15325022,0.5730448,3.9285502,293051547,3.070909291,0.39143923,84652.63636,47556.63636,0.03522727477,362048243.1,0.08366651,36.20482272,1.9142438,1382529185,-0.03459090909,85.19849,138.252918,-0.02627272727,0.52750874,-0.001136362955,0.84,-0.37005794,-2.384546,11.0,0.9277485,-0.020835139,1.3,0.048965186,51.519653,0.17917521,-0.006967117,0.31798756,-0.047867704,0.05354435,-0.055384494,0.0,0.59855056,-6.8313203,-0.51952994,44.31818182,138.2529121,3.0,51.69883,0,0.006834420627439149,1.4639432026268802
1.034774194,157.0,0.7497867935,2.8430917,5.500806452,2.6648945,0.35258554,1.502725733,4.380430533,537446612,9.125032258,0.4896697667,84690.19355,47594.19355,0.2937419532,362048234.9,0.122841808,36.20482729,4.3519667,1382529012,0.4052580645,87.45716333,138.2529006,-0.05216129194,-1.421820833,-0.071387098,0.71,-0.2813292,-2.555790333,14.0,0.95314336,0.44471119,1.2099999,-0.7761309,43.56968233,0.6818176667,-0.094085895,0.11291903,0.05932561,0.03344506333,0.02866061267,0.0,1.010345317,0.2304174333,6.390114767,23.29032258,138.2529164,3.0,44.252674,2,0.005546609411363559,3.068855451557124
